2026-07-05 19:49:46,206 INFO  - Starting service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 19:49:46,214 FATAL - Cannot start service 'StreamlitAppService' on computer '.'.
2026-07-05 19:56:13,133 INFO  - Stopping StreamlitAppService
2026-07-05 19:56:13,133 DEBUG - ProcessKill 16056
2026-07-05 19:56:13,136 DEBUG - Stopping process 16056...
2026-07-05 19:56:28,150 DEBUG - Process 16056 terminated.
2026-07-05 19:56:28,153 INFO  - Finished StreamlitAppService
2026-07-05 20:02:28,004 DEBUG - Starting WinSW in console mode
2026-07-05 20:02:28,030 INFO  - Uninstalling service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 20:02:28,037 WARN  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' does not exist.
2026-07-05 20:02:33,473 DEBUG - Starting WinSW in console mode
2026-07-05 20:02:33,498 INFO  - Installing service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 20:02:33,513 INFO  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' was installed successfully.
2026-07-05 20:02:36,944 DEBUG - Starting WinSW in console mode
2026-07-05 20:02:36,972 INFO  - Starting service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 20:02:37,246 DEBUG - Starting WinSW in service mode
2026-07-05 20:02:37,270 INFO  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' started successfully.
2026-07-05 20:02:37,363 INFO  - Starting D:\Vu\IT\2026\The-thuc-van-ban\env\Scripts\python.exe -m streamlit run app.py --server.port 8501 --server.address 127.0.0.1 --server.headless true --server.enableCORS false --server.enableXsrfProtection false
2026-07-05 20:02:37,386 INFO  - Started process 5516
2026-07-05 20:02:37,396 DEBUG - Forwarding logs of the process System.Diagnostics.Process (python) to WinSW.RollingLogAppender
2026-07-05 20:03:57,696 DEBUG - Starting WinSW in console mode
2026-07-05 20:03:57,720 INFO  - Uninstalling service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 20:03:57,724 WARN  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' is started. It may be impossible to uninstall it.
2026-07-05 20:03:57,725 INFO  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' was uninstalled successfully.
2026-07-05 20:04:02,470 DEBUG - Starting WinSW in console mode
2026-07-05 20:04:02,496 INFO  - Installing service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 20:04:02,500 ERROR - A service with ID 'StreamlitAppService' already exists.
2026-07-05 20:04:02,501 FATAL - Failed to install the service. The specified service already exists.
2026-07-05 20:04:09,243 DEBUG - Starting WinSW in console mode
2026-07-05 20:04:09,272 INFO  - Starting service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 20:04:09,280 FATAL - Cannot start service 'StreamlitAppService' on computer '.'.
2026-07-05 20:23:27,844 DEBUG - Starting WinSW in console mode
2026-07-05 20:23:27,869 INFO  - Uninstalling service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 20:23:27,874 WARN  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' does not exist.
2026-07-05 20:23:33,956 DEBUG - Starting WinSW in console mode
2026-07-05 20:23:33,981 INFO  - Installing service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 20:23:33,998 INFO  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' was installed successfully.
2026-07-05 20:23:40,003 DEBUG - Starting WinSW in console mode
2026-07-05 20:23:40,030 INFO  - Starting service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-05 20:23:40,307 DEBUG - Starting WinSW in service mode
2026-07-05 20:23:40,331 INFO  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' started successfully.
